product_id,cost,competitor_price,demand_score,seasonality,rating,marketing_spend,price
PROD_3949,202.37,253.36,54,11,2.8,878.98,301.76
PROD_3950,38.49,44.12,16,3,4.2,1618.5,17.77
PROD_3951,671.26,898.44,55,4,3.3,224.17,1036.59
PROD_3952,780.26,,94,5,3.4,1726.01,1136.58
PROD_3953,125.66,156.78,43,12,1.8,656.76,436.05
PROD_3954,200.55,234.39,61,8,2.4,52.83,286.25
PROD_3955,697.36,810.99,38,7,4.4,506.61,1006.41
PROD_3956,742.64,947.4,45,9,1.4,224.53,889.97
PROD_3957,347.31,468.18,51,11,4.4,230.15,548.65
PROD_3958,59.49,75.14,42,3,2.9,1401.03,86.65
PROD_3959,50.73,68.41,24,11,4.3,467.25,72.28
PROD_3960,467.68,534.38,30,10,2.3,1872.75,641.12
PROD_3961,326.46,402.14,37,1,2.4,1057.07,461.54
PROD_3962,42.35,51.14,53,1,4.0,947.19,61.09
PROD_3963,474.94,500.62,63,12,4.1,896.85,645.98
PROD_3964,28.82,35.87,11,10,1.9,1400.55,34.79
PROD_3965,634.15,812.68,78,1,4.9,931.91,848.26
PROD_3966,259.02,325.63,23,2,1.3,300.77,358.55
PROD_3967,51.4,67.22,80,2,1.3,1766.34,72.39
PROD_3968,478.91,598.63,50,7,3.4,885.37,665.31
PROD_3969,330.19,354.42,85,9,3.9,194.31,499.15
PROD_3970,779.56,850.31,55,8,4.8,1082.26,1079.33
PROD_3971,444.47,559.49,55,4,2.6,1312.33,648.69
PROD_3972,234.69,269.01,4,2,1.1,587.39,165.35
PROD_3973,573.36,618.01,97,3,3.4,1610.66,825.97
PROD_3974,231.76,278.2,54,10,2.2,1356.06,310.23
PROD_3975,725.31,902.29,61,5,2.7,1318.17,1103.86
PROD_3976,312.28,363.83,78,9,3.0,870.61,463.7
PROD_3977,448.9,584.53,83,8,1.3,1925.73,286.68
PROD_3978,59.45,75.81,5,12,2.9,584.67,90.24
PROD_3979,352.37,411.04,100,3,2.7,1176.53,545.43
PROD_3980,669.24,879.52,95,9,3.9,652.66,908.41
PROD_3981,648.41,828.04,18,10,3.6,1502.37,782.66
PROD_3982,194.97,248.22,44,3,1.7,143.19,244.15
PROD_3983,196.34,244.19,31,10,1.8,139.49,266.82
PROD_3984,657.5,692.99,94,12,2.0,1631.18,1043.71
PROD_3985,745.71,964.78,21,8,1.7,896.82,969.33
PROD_3986,94.38,111.52,47,1,3.6,715.3,129.47
PROD_3987,371.05,512.01,30,4,5.0,1234.68,469.99
PROD_3988,283.21,378.46,55,4,3.6,1418.7,354.07
PROD_3989,699.14,877.9,68,6,3.4,442.34,984.89
PROD_3990,85.15,96.92,69,12,2.6,411.59,122.89
PROD_3991,184.68,207.08,41,12,2.3,1918.39,275.65
PROD_3992,606.93,709.58,45,2,4.6,1199.85,928.13
PROD_3993,60.01,73.02,74,7,4.9,810.73,80.33
PROD_3994,404.18,466.27,91,5,3.0,1612.81,543.36
PROD_3995,364.84,448.84,80,10,2.2,1074.06,480.9
PROD_3996,280.83,311.13,30,6,4.1,521.24,369.96
PROD_3997,327.77,456.32,77,11,1.5,453.13,505.91
PROD_3998,433.35,471.39,100,6,4.1,823.88,623.33
PROD_3999,145.87,200.74,85,12,4.3,1726.8,228.44
PROD_4000,466.16,638.52,45,11,1.5,169.82,1682.65
PROD_4001,648.24,799.84,45,6,4.9,476.13,856.37
PROD_4002,612.93,799.08,79,10,4.9,1791.65,863.7
PROD_4003,140.04,168.42,84,12,4.7,287.38,216.71
PROD_4004,136.41,173.32,84,8,3.0,1277.77,178.34
PROD_4005,229.18,267.95,45,10,2.0,466.35,326.35
PROD_4006,301.64,348.51,55,4,3.3,1231.44,431.5
PROD_4007,338.6,424.05,59,10,2.7,797.05,441.02
PROD_4008,550.16,673.59,5,8,1.8,248.27,712.64
PROD_4009,64.21,80.45,32,9,2.7,1185.83,95.01
PROD_4010,47.04,54.12,6,4,3.7,1381.93,55.81
PROD_4011,325.69,383.8,94,1,1.3,1376.53,447.9
PROD_4012,563.79,608.53,26,3,2.3,1292.22,743.86
PROD_4013,170.88,182.55,37,1,1.1,1025.44,237.16
PROD_4014,520.37,592.55,13,7,4.0,1062.97,653.03
PROD_4015,222.67,239.59,93,12,3.6,1289.5,376.8
PROD_4016,711.15,772.53,69,1,1.3,1396.01,1034.21
PROD_4017,718.64,959.04,25,11,4.9,1327.01,1140.78
PROD_4018,251.88,267.91,13,4,1.1,1194.54,311.96
PROD_4019,199.4,255.35,88,1,3.4,353.89,302.06
PROD_4020,340.82,390.37,95,2,4.1,460.7,483.98
PROD_4021,207.61,281.33,20,11,4.2,557.44,954.26
PROD_4022,544.46,664.1,72,1,1.1,1843.34,829.81
PROD_4023,664.33,768.6,60,5,4.6,1530.82,878.01
PROD_4024,545.01,671.0,73,7,4.7,1128.09,849.0
PROD_4025,662.99,784.78,21,3,3.2,541.51,876.28
PROD_4026,329.65,411.24,61,8,2.9,266.24,504.08
PROD_4027,141.93,154.71,84,5,1.2,1802.58,202.46
PROD_4028,595.6,833.22,79,5,3.2,1790.7,903.83
PROD_4029,301.17,361.09,26,5,2.6,265.86,341.31
PROD_4030,543.59,637.02,54,8,4.1,1604.57,762.74
PROD_4031,231.1,300.1,42,2,2.6,920.96,336.97
PROD_4032,83.36,98.14,11,2,3.7,681.74,114.01
PROD_4033,794.21,1065.55,37,12,1.4,1491.25,1061.76
PROD_4034,141.84,171.48,11,8,,1247.94,181.48
PROD_4035,790.97,1029.72,27,9,1.6,1571.06,1011.16
PROD_4036,782.28,850.81,94,11,,194.94,1054.99
PROD_4037,639.18,860.42,83,12,3.2,671.24,2727.2
PROD_4038,534.35,698.66,34,10,4.2,672.67,781.99
PROD_4039,470.69,529.1,38,10,3.4,693.02,620.74
PROD_4040,695.56,765.71,61,2,3.3,1029.84,964.76
PROD_4041,245.76,285.26,87,4,3.7,601.88,388.96
PROD_4042,384.79,535.49,53,8,2.4,916.55,472.96
PROD_4043,503.12,573.51,65,2,2.4,767.17,724.23
PROD_4044,340.73,412.16,3,4,2.3,1483.83,482.43
PROD_4045,353.44,374.83,67,10,3.8,1226.83,524.64
PROD_4046,277.62,330.1,28,1,1.6,1324.58,389.06
PROD_4047,460.1,575.11,14,2,1.1,460.64,620.84
PROD_4048,683.45,945.61,52,7,3.4,684.73,850.87
PROD_4049,177.19,218.1,30,1,4.8,91.27,242.76
PROD_4050,748.86,1000.99,58,12,3.4,261.33,1167.64
PROD_4051,557.49,692.12,54,1,4.1,566.86,685.58
PROD_4052,662.15,704.71,69,2,3.7,177.65,347.84
PROD_4053,453.83,526.56,15,4,3.0,1225.13,640.86
PROD_4054,628.02,785.93,38,7,3.9,1996.35,921.59
PROD_4055,32.64,45.13,78,4,4.3,246.59,45.69
PROD_4056,658.34,889.21,14,5,1.9,1651.4,957.77
PROD_4057,51.31,57.97,57,4,2.3,281.69,73.25
PROD_4058,714.13,804.85,59,4,1.9,1356.33,1087.02
PROD_4059,793.73,889.3,8,9,2.8,1304.16,1177.43
PROD_4060,249.37,342.36,72,6,4.5,1810.3,355.12
PROD_4061,184.05,248.18,19,12,2.4,272.19,269.36
PROD_4062,616.98,815.16,32,3,2.5,665.12,860.19
PROD_4063,217.36,258.11,95,6,4.4,227.02,332.94
PROD_4064,695.14,852.61,29,7,3.1,844.4,989.41
PROD_4065,100.22,121.51,41,7,3.1,1827.61,126.93
PROD_4066,118.25,134.64,75,8,4.4,1573.97,161.52
PROD_4067,783.74,961.46,45,4,3.0,1459.66,1026.78
PROD_4068,545.59,578.7,13,1,3.7,1089.4,794.54
PROD_4069,680.57,746.0,27,6,1.3,1772.8,968.96
PROD_4070,272.98,371.33,19,8,1.7,926.41,356.97
PROD_4071,547.66,719.12,26,5,2.6,341.89,752.29
PROD_4072,483.51,579.25,53,3,3.0,1683.29,1888.47
PROD_4073,490.46,603.75,51,4,4.9,595.29,647.09
PROD_4074,552.38,651.53,37,8,4.9,154.59,680.63
PROD_4075,468.78,613.76,9,6,4.4,295.77,615.46
PROD_4076,354.67,469.75,92,5,2.3,1237.66,553.1
PROD_4077,235.22,309.82,96,9,,1233.81,367.43
PROD_4078,619.49,807.15,52,10,3.8,557.36,835.69
PROD_4079,196.49,220.38,54,3,2.6,1468.0,248.77
PROD_4080,560.04,654.28,3,7,3.8,1558.6,775.17
PROD_4081,202.0,245.32,96,9,1.1,1844.98,312.57
PROD_4082,507.76,591.93,69,11,1.6,1190.63,775.85
PROD_4083,602.72,792.11,8,11,4.3,1569.88,863.87
PROD_4084,190.6,222.1,14,12,3.6,1518.54,252.8
PROD_4085,66.76,73.32,3,4,2.5,552.73,94.14
PROD_4086,122.16,145.33,24,10,3.0,654.94,156.38
PROD_4087,492.68,686.29,13,10,4.6,983.04,635.93
PROD_4088,682.57,770.66,43,3,3.5,87.13,964.56
PROD_4089,55.1,69.66,29,1,2.6,629.93,81.17
PROD_4090,592.64,712.08,72,9,1.5,974.07,855.58
PROD_4091,286.23,307.66,51,1,2.2,260.74,399.12
PROD_4092,393.25,480.07,42,2,4.9,296.24,515.84
PROD_4093,744.51,964.71,31,9,2.7,953.31,895.04
PROD_4094,278.94,342.99,63,5,2.9,1475.38,369.63
PROD_4095,382.96,519.01,26,4,3.0,1675.81,529.36
PROD_4096,30.67,35.31,18,9,4.5,1115.31,37.88
PROD_4097,83.65,90.35,82,9,3.4,975.76,128.44
PROD_4098,221.7,305.46,57,2,3.8,799.35,294.03
PROD_4099,41.72,49.33,7,3,2.6,426.25,56.04
PROD_4100,512.47,641.48,48,12,1.1,335.8,737.14
PROD_4101,352.59,467.96,80,3,4.7,1594.2,522.52
PROD_4102,447.55,520.73,60,5,4.8,956.76,612.23
PROD_4103,156.22,203.19,33,3,,1591.12,234.65
PROD_4104,250.83,275.26,3,10,4.8,1422.96,330.63
PROD_4105,537.78,619.5,4,6,,428.1,722.97
PROD_4106,772.94,850.73,100,2,3.7,1045.1,1150.11
PROD_4107,59.33,79.14,4,6,4.4,915.83,72.48
PROD_4108,714.5,805.9,42,6,3.4,876.55,1000.41
PROD_4109,469.97,611.47,9,2,1.5,1108.01,639.68
PROD_4110,459.86,634.67,51,6,2.6,1965.06,717.07
PROD_4111,410.22,506.5,17,6,4.9,1635.16,599.39
PROD_4112,74.13,91.84,17,6,2.4,1812.24,93.89
PROD_4113,90.1,109.15,97,12,4.5,107.8,127.47
PROD_4114,488.71,568.89,20,5,1.4,323.66,607.52
PROD_4115,285.95,347.85,14,7,2.3,215.29,417.42
PROD_4116,735.47,927.41,22,12,2.4,563.3,954.38
PROD_4117,337.14,470.34,52,5,1.2,911.69,472.1
PROD_4118,131.76,181.59,27,11,1.5,1302.0,199.5
PROD_4119,577.48,780.61,43,1,1.8,1026.62,812.78
PROD_4120,248.82,338.69,3,12,4.4,1811.21,328.25
PROD_4121,429.87,521.75,88,9,1.3,1882.72,582.2
PROD_4122,564.31,722.38,94,3,2.2,368.87,814.68
PROD_4123,722.21,984.56,8,2,1.0,1713.18,853.77
PROD_4124,637.91,757.54,86,10,3.8,989.36,867.39
PROD_4125,547.56,759.26,89,6,3.5,933.99,723.14
PROD_4126,550.11,657.67,10,8,3.6,1580.63,749.32
PROD_4127,757.82,955.14,29,2,,231.62,964.41
PROD_4128,250.74,325.57,40,4,1.8,1770.86,331.74
PROD_4129,20.87,,65,2,3.9,1358.18,28.35
PROD_4130,232.12,263.6,21,12,4.2,1756.76,320.25
PROD_4131,189.96,249.06,24,12,1.6,1989.23,269.83
PROD_4132,536.23,660.79,73,9,2.9,1060.11,720.29
PROD_4133,514.3,588.35,60,10,2.0,231.86,730.85
PROD_4134,482.9,638.3,26,2,1.7,374.72,556.34
PROD_4135,32.67,40.62,9,10,3.9,681.06,46.96
PROD_4136,588.45,754.0,20,2,3.2,251.93,687.53
PROD_4137,272.35,316.75,56,5,1.9,1639.92,423.87
PROD_4138,538.74,656.43,99,12,2.2,628.89,888.15
PROD_4139,454.13,574.96,36,5,4.9,1952.98,661.52
PROD_4140,287.33,342.42,36,12,4.4,1420.05,460.66
PROD_4141,124.97,139.89,73,7,4.5,388.19,159.69
PROD_4142,93.65,129.85,22,1,2.8,978.28,115.58
PROD_4143,668.58,821.7,1,12,3.5,960.42,906.04
PROD_4144,736.35,962.32,69,2,2.5,1010.4,332.47
PROD_4145,526.83,628.97,73,11,1.3,1094.6,764.86
PROD_4146,100.68,118.23,37,11,2.6,110.79,143.89
PROD_4147,333.58,397.8,83,6,3.4,1388.29,429.24
PROD_4148,588.57,702.3,72,2,2.1,1000.02,810.24
PROD_4149,628.26,779.33,96,4,4.4,1592.38,866.17
PROD_4150,112.21,139.17,13,10,1.6,1639.93,154.06
PROD_4151,20.02,24.51,84,6,2.5,499.54,30.68
PROD_4152,575.47,631.39,100,12,1.5,144.42,864.26
PROD_4153,298.15,364.82,43,7,2.6,1421.31,395.77
PROD_4154,218.5,242.35,37,10,1.2,1956.64,287.67
PROD_4155,30.06,32.89,94,5,2.1,920.98,142.51
PROD_4156,441.43,607.6,74,8,2.6,556.24,557.44
PROD_4157,683.9,862.9,95,6,2.9,355.51,1060.19
PROD_4158,766.95,982.33,25,5,,610.52,994.12
PROD_4159,461.28,549.21,93,4,2.1,689.44,638.98
PROD_4160,421.28,576.37,88,6,3.1,876.56,664.29
PROD_4161,86.34,109.94,21,6,3.0,1328.04,128.58
PROD_4162,448.12,591.17,41,6,2.3,582.67,643.36
PROD_4163,316.38,373.02,73,1,4.3,149.4,388.59
PROD_4164,493.57,684.08,42,6,3.2,777.89,704.78
PROD_4165,323.21,432.18,42,1,2.3,1718.48,423.19
PROD_4166,207.43,279.8,2,5,4.8,1021.79,265.31
PROD_4167,94.07,104.45,68,7,4.4,1931.33,363.82
PROD_4168,265.64,304.11,8,1,4.9,1032.06,366.46
PROD_4169,95.38,109.69,96,1,3.8,588.0,146.19
PROD_4170,157.98,180.86,61,6,2.5,426.96,589.33
PROD_4171,790.12,,14,7,2.1,1404.32,1169.2
PROD_4172,366.4,388.81,77,6,3.7,1095.94,501.12
PROD_4173,434.86,468.19,21,5,4.9,1227.8,551.07
PROD_4174,701.42,803.74,24,6,3.5,1522.5,990.54
PROD_4175,796.54,892.09,50,3,4.5,1465.51,1188.8
PROD_4176,474.52,536.75,82,9,2.3,134.56,725.38
PROD_4177,653.73,868.99,45,5,2.6,1615.02,930.45
PROD_4178,275.01,342.97,64,2,4.6,1088.77,184.72
PROD_4179,258.48,271.93,64,12,4.0,813.83,422.07
PROD_4180,334.11,401.02,26,10,4.9,1098.16,493.55
PROD_4181,544.56,649.52,32,10,4.1,1244.28,694.92
PROD_4182,552.11,601.73,57,7,2.8,341.54,745.71
PROD_4183,265.89,342.1,53,3,3.1,863.96,377.46
PROD_4184,123.9,,33,1,4.6,704.39,168.14
PROD_4185,513.27,668.44,52,3,3.2,733.3,777.61
PROD_4186,120.09,156.72,95,9,2.0,228.1,154.36
PROD_4187,471.22,494.79,18,5,2.7,361.69,630.6
PROD_4188,560.87,776.17,35,7,3.1,365.57,732.48
PROD_4189,566.48,756.23,12,3,1.4,777.79,731.42
PROD_4190,607.71,830.37,51,4,4.0,1794.26,912.47
PROD_4191,700.83,,89,1,1.4,451.75,930.65
PROD_4192,409.97,564.46,95,3,2.6,861.58,577.78
PROD_4193,589.59,786.18,10,7,4.2,657.64,866.18
PROD_4194,502.95,675.48,52,4,2.9,1585.4,747.3
PROD_4195,165.58,179.26,34,2,4.4,147.75,225.69
PROD_4196,40.04,52.39,67,5,2.4,433.26,51.18
PROD_4197,241.94,335.32,39,5,4.8,460.75,322.09
PROD_4198,365.57,470.66,8,2,1.8,1986.28,512.9
PROD_4199,501.34,626.53,96,11,1.2,1163.01,811.59
PROD_4200,682.97,943.16,29,6,4.5,320.97,853.01
PROD_4201,173.07,208.56,22,10,4.0,580.79,241.47
PROD_4202,117.93,148.56,84,4,1.9,377.25,148.13
PROD_4203,771.51,938.72,70,1,4.9,292.98,978.01
PROD_4204,104.27,143.53,61,3,3.0,1604.5,145.32
PROD_4205,393.22,423.36,43,9,4.8,1016.72,521.84
PROD_4206,476.74,584.19,49,10,3.0,1280.86,594.54
PROD_4207,442.27,570.72,29,7,,695.94,616.6
PROD_4208,87.11,115.6,81,6,2.8,1129.71,122.75
PROD_4209,64.48,80.86,31,1,2.3,552.26,93.93
PROD_4210,102.28,139.93,53,9,3.1,650.67,148.59
PROD_4211,476.76,657.78,34,9,2.8,1321.86,682.8
PROD_4212,444.59,476.83,38,1,1.1,343.18,559.83
PROD_4213,202.32,240.93,57,6,2.0,1253.58,96.45
PROD_4214,517.46,547.59,4,7,1.9,1711.86,702.48
PROD_4215,659.65,768.69,2,2,4.5,284.83,798.01
PROD_4216,52.43,64.91,12,10,3.4,1800.05,75.0
PROD_4217,408.54,559.2,35,8,4.1,204.92,560.27
PROD_4218,557.66,750.78,70,8,4.8,730.37,744.6
PROD_4219,216.8,237.32,72,6,3.6,1240.49,311.23
PROD_4220,260.06,281.53,21,9,4.9,1140.86,389.12
PROD_4221,498.64,626.41,61,3,2.2,237.96,622.96
PROD_4222,720.39,890.58,35,2,1.7,1607.88,896.05
PROD_4223,651.74,745.09,48,2,2.6,1947.65,984.18
PROD_4224,474.84,648.07,15,6,2.9,403.4,564.03
PROD_4225,589.57,810.41,71,7,4.6,1795.51,771.84
PROD_4226,304.56,362.71,15,6,3.2,1135.78,392.11
PROD_4227,519.95,707.97,6,11,2.2,1875.07,723.15
PROD_4228,383.62,454.35,81,3,4.0,393.37,558.53
PROD_4229,168.15,219.92,68,5,3.0,1594.44,241.34
PROD_4230,567.36,690.23,22,8,1.6,166.57,821.18
PROD_4231,454.04,496.22,32,6,3.3,1772.23,651.91
PROD_4232,299.72,412.05,22,2,4.6,1364.61,449.67
PROD_4233,730.84,883.54,27,7,4.4,772.0,1000.25
PROD_4234,36.33,47.48,15,8,3.3,421.41,42.88
PROD_4235,266.3,313.84,44,4,2.5,1642.24,414.03
PROD_4236,64.37,68.01,86,12,1.3,1226.32,86.46
PROD_4237,617.89,670.53,92,1,2.9,752.81,931.24
PROD_4238,567.64,694.61,9,2,4.0,915.48,667.87
PROD_4239,278.45,359.62,34,4,2.4,1661.76,406.71
PROD_4240,547.02,638.45,100,7,1.9,710.91,876.26
PROD_4241,328.83,425.32,73,2,4.7,224.78,455.51
PROD_4242,609.88,789.5,15,6,4.3,1827.0,750.71
PROD_4243,374.26,485.19,62,2,3.6,805.32,492.13
PROD_4244,341.58,417.54,45,12,1.5,729.36,495.69
PROD_4245,749.09,1026.41,84,7,1.6,448.58,982.91
PROD_4246,215.69,263.4,72,2,1.4,1799.97,316.5
PROD_4247,113.95,137.6,58,3,3.5,474.14,156.13
PROD_4248,475.94,,92,9,1.5,1291.51,649.22
PROD_4249,776.07,898.44,19,4,4.4,1767.49,1035.41
PROD_4250,314.71,335.11,16,5,5.0,118.08,417.69
PROD_4251,68.39,86.97,75,9,2.5,1666.14,93.93
PROD_4252,284.66,323.65,8,7,2.8,850.67,390.02
PROD_4253,414.63,479.5,33,8,3.8,1333.05,625.74
PROD_4254,146.3,193.08,74,11,4.7,776.19,217.09
PROD_4255,533.32,621.07,18,3,4.6,1406.26,654.74
PROD_4256,798.24,905.82,35,11,1.2,545.88,1201.73
PROD_4257,372.36,413.01,43,11,1.7,92.76,506.8
PROD_4258,296.69,391.98,50,4,4.0,1898.19,395.26
PROD_4259,332.55,364.27,3,7,3.8,81.92,449.42
PROD_4260,109.81,132.74,91,4,1.5,1656.99,149.16
PROD_4261,708.95,870.19,59,2,3.0,379.82,927.9
PROD_4262,343.56,443.4,28,10,4.1,814.83,511.73
PROD_4263,322.07,409.57,46,6,1.9,1653.86,416.77
PROD_4264,534.56,712.97,64,9,4.5,451.57,821.71
PROD_4265,364.79,388.74,70,2,1.2,1738.13,468.75
PROD_4266,525.62,606.44,47,1,4.1,1020.63,773.24
PROD_4267,67.93,77.98,14,8,3.5,764.0,92.05
PROD_4268,654.7,720.9,7,1,2.3,1341.75,788.58
PROD_4269,753.59,867.55,74,1,3.9,715.71,1108.18
PROD_4270,526.04,609.37,79,3,,727.21,814.52
PROD_4271,764.56,942.44,31,5,4.7,1480.38,977.01
PROD_4272,138.12,177.11,93,12,2.5,654.17,223.25
PROD_4273,392.38,464.34,81,9,3.7,441.51,553.69
PROD_4274,489.41,637.12,51,11,3.4,1624.91,773.5
PROD_4275,473.75,553.18,29,10,3.1,1620.47,262.67
PROD_4276,333.14,383.64,15,2,4.6,1020.29,392.97
PROD_4277,283.71,351.63,90,12,1.0,1076.98,412.3
PROD_4278,118.92,125.86,76,12,2.1,1407.35,180.78
PROD_4279,325.56,,25,1,,1043.08,478.12
PROD_4280,146.88,175.71,61,1,1.7,863.23,195.01
PROD_4281,592.81,818.08,41,8,4.6,1990.04,856.12
PROD_4282,182.89,238.22,69,10,3.6,337.9,225.87
PROD_4283,65.68,70.99,4,10,2.9,1205.82,89.8
PROD_4284,450.85,606.93,57,10,4.3,1777.43,664.14
PROD_4285,484.28,632.62,31,2,2.8,1390.07,674.41
PROD_4286,700.09,884.8,3,9,3.2,1767.8,1042.86
PROD_4287,470.05,628.5,67,9,1.0,705.85,598.03
PROD_4288,289.48,344.89,90,2,2.5,580.39,386.97
PROD_4289,646.35,728.78,50,3,1.6,1709.98,985.76
PROD_4290,441.42,542.59,17,2,3.8,818.52,546.85
PROD_4291,81.84,101.65,60,6,,1433.88,119.61
PROD_4292,461.36,571.36,74,7,2.2,338.11,679.24
PROD_4293,728.25,908.7,66,12,2.9,1523.88,1128.4
PROD_4294,329.12,454.86,88,6,1.8,1120.52,437.96
PROD_4295,251.13,343.0,75,3,4.7,573.79,337.34
PROD_4296,131.91,178.93,24,12,1.2,1014.28,192.72
PROD_4297,138.13,183.78,99,3,4.5,1409.04,196.61
PROD_4298,357.56,493.51,87,12,3.0,73.18,564.18
PROD_4299,484.63,525.57,32,2,3.5,1293.06,665.44
PROD_4300,82.88,94.71,87,2,2.2,1106.1,115.91
PROD_4301,752.86,920.96,98,11,4.9,479.56,1122.36
PROD_4302,609.0,819.89,19,12,2.1,1518.31,954.24
PROD_4303,477.57,585.88,66,5,,641.75,661.11
PROD_4304,666.18,873.91,60,11,5.0,589.88,1017.33
PROD_4305,82.55,90.69,66,11,4.5,968.88,134.41
PROD_4306,391.93,446.16,15,8,3.1,1368.49,1515.57
PROD_4307,511.47,668.05,85,6,5.0,1861.25,824.61
PROD_4308,666.35,738.09,35,9,3.8,325.65,838.27
PROD_4309,631.11,740.27,69,11,1.8,823.11,1018.78
PROD_4310,236.11,,27,5,2.6,180.63,299.98
PROD_4311,753.89,883.9,88,10,2.3,1529.17,1165.26
PROD_4312,116.99,151.84,7,4,2.4,923.08,164.43
PROD_4313,702.6,828.19,6,9,4.0,1428.51,888.55
PROD_4314,777.33,967.27,33,12,3.3,678.28,1093.67
PROD_4315,158.18,171.62,58,10,1.2,1696.42,236.01
PROD_4316,583.21,776.7,49,11,4.5,1092.91,804.48
PROD_4317,51.42,60.65,17,5,2.2,1890.04,73.96
PROD_4318,336.23,429.36,42,1,5.0,203.69,417.72
PROD_4319,422.7,551.15,94,5,4.8,1052.84,685.36
PROD_4320,472.9,531.25,72,5,4.8,1544.59,644.4
PROD_4321,750.03,1019.77,40,5,4.2,1220.3,1052.54
PROD_4322,544.36,688.98,46,2,1.9,95.23,661.9
PROD_4323,395.4,474.5,71,6,3.1,1946.06,542.8
PROD_4324,651.55,725.7,70,5,1.9,631.61,877.72
PROD_4325,761.42,1050.61,68,2,2.0,536.09,1061.2
PROD_4326,37.21,48.91,1,12,,997.04,15.57
PROD_4327,786.37,,79,10,1.2,1107.21,1196.24
PROD_4328,87.18,101.85,95,8,4.9,1544.26,114.29
PROD_4329,655.22,873.66,89,6,4.7,816.88,1003.25
PROD_4330,238.66,308.71,97,11,2.5,907.92,365.75
PROD_4331,123.1,162.25,52,10,3.1,1093.17,173.7
PROD_4332,363.09,437.31,35,12,2.9,819.05,493.19
PROD_4333,522.29,679.37,69,11,4.5,1833.37,2645.83
PROD_4334,317.14,375.9,5,3,3.8,1709.94,416.58
PROD_4335,62.56,70.31,100,9,2.1,937.2,85.51
PROD_4336,487.58,619.93,17,11,2.8,50.38,644.82
PROD_4337,723.87,1007.35,53,11,2.7,1806.82,997.84
PROD_4338,318.91,369.52,52,4,,292.46,396.49
PROD_4339,188.74,228.63,14,3,1.7,526.8,215.79
PROD_4340,365.21,469.62,29,7,1.4,347.1,449.2
PROD_4341,57.72,71.55,8,12,4.5,400.64,83.95
PROD_4342,659.98,887.81,98,8,4.6,1615.61,937.68
PROD_4343,664.55,874.95,1,7,4.5,1180.03,859.24
PROD_4344,478.64,512.34,29,1,3.0,1914.39,610.46
PROD_4345,295.42,413.43,36,1,3.6,501.33,403.4
PROD_4346,643.83,845.57,51,5,3.3,996.99,857.59
PROD_4347,452.66,612.16,37,8,1.3,1955.99,625.38
PROD_4348,664.23,848.83,93,10,3.4,1661.56,998.93
PROD_4349,512.54,691.77,69,11,1.1,1470.8,776.97
PROD_4350,631.84,688.28,53,3,2.3,418.5,819.28
PROD_4351,486.88,570.48,96,8,4.7,1550.34,709.49
PROD_4352,343.03,465.41,52,3,2.2,727.75,448.69
PROD_4353,767.2,859.71,88,4,,1084.55,1223.38
PROD_4354,442.07,476.28,83,10,2.0,1237.86,658.02
PROD_4355,491.97,652.27,12,7,2.3,1238.26,640.4
PROD_4356,191.98,257.72,52,3,3.5,1466.72,297.12
PROD_4357,508.01,562.33,1,4,4.0,1340.32,697.43
PROD_4358,465.85,628.45,7,8,3.0,183.32,575.49
PROD_4359,164.17,211.84,17,4,4.5,941.83,203.85
PROD_4360,66.48,81.9,98,9,1.2,1344.84,96.71
PROD_4361,491.4,658.77,43,4,4.7,627.19,730.42
PROD_4362,615.68,736.81,71,4,1.8,660.46,921.75
PROD_4363,428.25,478.74,17,5,4.5,292.91,590.26
PROD_4364,196.88,226.36,59,1,2.6,866.3,274.43
PROD_4365,539.89,662.34,3,7,4.3,1974.32,760.89
PROD_4366,82.48,101.95,29,9,3.7,606.37,115.52
PROD_4367,364.63,485.67,22,12,1.7,1086.3,508.88
PROD_4368,147.43,195.63,38,9,4.7,1499.31,198.31
PROD_4369,163.88,205.42,54,1,2.0,76.32,237.3
PROD_4370,177.79,235.26,93,6,2.0,1805.86,279.92
PROD_4371,321.63,359.3,50,3,4.3,803.77,469.23
PROD_4372,59.9,63.94,69,4,1.4,1744.78,36.62
PROD_4373,330.28,447.78,30,8,1.9,125.95,410.22
PROD_4374,419.13,451.17,23,4,3.0,334.04,591.86
PROD_4375,396.97,451.09,85,8,4.3,678.93,605.95
PROD_4376,318.57,412.03,90,4,1.6,723.65,433.95
PROD_4377,674.53,804.93,47,9,3.2,1703.2,965.67
PROD_4378,133.35,180.92,21,6,3.8,71.84,192.13
PROD_4379,414.44,478.39,20,1,4.4,1300.17,595.65
PROD_4380,68.39,,23,10,4.7,306.06,97.89
PROD_4381,75.5,,68,2,4.1,1655.27,103.18
PROD_4382,467.62,585.61,21,7,3.6,1568.22,661.79
PROD_4383,461.49,545.29,21,10,2.7,1024.85,1743.47
PROD_4384,704.87,872.06,1,7,1.4,464.74,981.0
PROD_4385,455.14,617.54,15,3,3.8,1287.27,569.64
PROD_4386,768.64,1052.55,17,1,5.0,354.7,1037.4
PROD_4387,57.98,,51,8,3.9,420.55,80.97
PROD_4388,96.45,116.87,63,10,1.1,1272.05,463.28
PROD_4389,54.37,67.54,14,11,3.0,1982.9,80.54
PROD_4390,164.52,227.39,59,11,3.5,1787.57,227.97
PROD_4391,442.19,618.85,83,10,3.8,1206.56,653.48
PROD_4392,523.55,592.86,50,7,3.9,1100.15,704.02
